acousticness,energy,loudness,Class
0.0308,0.667,-5.992,10
0.11,0.752,-5.164,9
0.913,0.0992,-20.324,7
0.00133,0.921,-5.131,10
0.00122,0.905,-4.748,10
0.0601,0.746,-8.574,10
0.166,0.372,-12.814,0
0.764,0.465,-7.554,10
0.0178,0.542,-9.295,10
0.0371,0.756,-9.251,8
0.0575,0.755,-5.528,2
0.0778,0.856,-5.802,6
0.00045,0.901,-4.024,8
0.0281,0.96,-6.235,6
0.0161,0.614,-7.428,9
0.764,0.236,-18.547,10
0.365,0.448,-9.616,10
0.00979,0.884,-4.003,10
2.55e-05,0.933,-3.605,8
0.000416,0.874,-11.889,1
0.0148,0.697,-5.369,10
0.664,0.694,-10.898,9
0.883,0.316,-14.387,10
0.817,0.171,-15.845,6
0.496,0.602,-12.526,9
0.507,0.653,-7.573,3
0.00604,0.79,-4.361,10
0.0756,0.667,-8.702,6
7.7e-05,0.836,-7.682,6
0.129,0.933,-6.955,10
0.937,0.0934,-13.06,9
0.912,0.314,-9.677,1
0.87,0.372,-14.346,2
0.0121,0.725,-4.506,6
0.603,0.58,-8.793,0
0.0731,0.731,-4.307,9
0.0133,0.704,-8.498,10
0.0133,0.864,-1.159,10
8.29e-05,0.846,-4.641,6
0.0248,0.824,-10.013,2
0.119,0.533,-8.81,9
0.000558,0.975,-3.21,6
0.875,0.0923,-17.707,0
0.0131,0.926,-3.696,8
0.000347,0.909,-6.827,6
0.387,0.421,-8.92,3
0.255,0.647,-8.314,10
0.939,0.467,-8.632,9
0.00124,0.709,-4.563,10
0.00138,0.77,-4.765,6
0.00254,0.938,-6.223,8
0.0501,0.957,-2.349,2
0.135,0.818,-8.124,1
0.0396,0.428,-6.617,6
0.0504,0.825,-6.636,10
0.613,0.708,-7.778,9
0.000383,0.937,-4.455,10
0.535,0.771,-6.222,10
0.000288,0.961,-4.353,10
0.0392,0.532,-7.297,10
0.0309,0.93,-4.544,6
0.247,0.901,-5.791,6
0.00726,0.824,-8.139,1
0.000301,0.778,-6.059,8
0.00496,0.711,-5.994,10
0.123,0.857,-8.501,2
0.105,0.583,-6.407,9
0.279,0.526,-10.085,6
0.141,0.584,-7.525,9
0.979,0.5,-5.522,2
0.0958,0.698,-7.057,6
0.25,0.844,-3.131,9
0.658,0.338,-9.68,6
1.37e-06,0.948,-1.719,8
0.000118,0.977,-3.326,8
0.951,0.326,-8.459,9
0.000833,0.66,-3.725,6
0.021,0.874,-7.227,10
0.212,0.69,-6.868,6
0.0315,0.738,-9.563,2
0.000625,0.862,-6.353,10
0.00244,0.979,-5.338,6
0.535,0.634,-8.917,2
0.972,0.15,-17.508,7
0.00224,0.766,-3.1,10
0.0327,0.838,-6.501,1
0.0126,0.564,-11.03,8
0.000981,0.97,-3.309,8
0.861,0.0926,-20.716,7
0.00048,0.771,-4.874,6
0.00957,0.946,-5.357,10
0.0118,0.98,-6.171,10
0.285,0.625,-8.383,10
0.00292,0.475,-10.879,1
0.941,0.729,-4.697,6
0.00173,0.823,-7.374,6
0.387,0.63,-8.057,2
0.000604,0.585,-12.226,10
0.934,0.345,-11.136,3
0.136,0.791,-4.556,10
0.211,0.61,-8.633,5
0.245,0.37,-9.69,1
0.000129,0.798,-5.453,10
0.00252,0.751,-7.39,6
0.0561,0.717,-8.379,10
0.374,0.611,-6.47,1
5.33e-06,0.958,-6.602,10
0.982,0.0749,-22.481,7
0.00674,0.972,-4.91,10
0.00127,0.869,-7.583,6
0.0027,0.941,-4.651,10
0.452,0.516,-9.793,10
0.00161,0.897,-3.835,10
9.6e-05,0.643,-5.328,10
0.388,0.306,-15.707,7
0.00198,0.863,-7.548,6
0.777,0.338,-8.924,2
0.0159,0.727,-5.456,9
0.102,0.486,-8.875,10
0.301,0.676,-4.888,2
0.000188,0.806,-7.305,1
0.968,0.318,-13.12,3
0.635,0.316,-10.147,9
0.00756,0.668,-8.535,5
0.608,0.407,-11.688,6
0.00368,0.937,-6.693,10
0.953,0.176,-20.538,7
0.0141,0.726,-7.375,2
0.00972,0.514,-8.489,10
0.00536,0.523,-7.227,10
0.02,0.553,-7.615,10
0.135,0.818,-8.124,10
0.00579,0.581,-11.13,6
0.0112,0.682,-11.625,10
0.000191,0.522,-8.896,10
8.84e-05,0.936,-5.05,8
0.38,0.456,-7.93,6
0.000352,0.696,-6.416,10
0.023,0.975,-5.725,8
0.843,0.282,-15.042,4
0.00485,0.0885,-20.682,1
0.00143,0.851,-6.229,10
0.869,0.275,-11.312,10
0.124,0.652,-8.466,9
0.282,0.727,-6.015,1
0.0278,0.84,-3.822,1
0.00379,0.739,-5.618,10
0.936,0.127,-18.816,5
0.000733,0.973,-2.985,8
2.32e-05,0.875,-4.581,1
0.00159,0.811,-8.948,1
0.44,0.525,-6.9,1
0.000559,0.654,-6.342,10
0.0197,0.714,-4.967,6
0.899,0.361,-11.061,7
0.088,0.715,-9.41,0
0.237,0.706,-6.145,9
0.0563,0.636,-8.158,2
0.988,0.0272,-26.299,7
0.761,0.402,-16.234,4
0.0812,0.667,-8.211,10
7.53e-06,0.924,-8.275,8
0.814,0.558,-8.002,6
0.000413,0.958,-3.915,10
0.000558,0.914,-3.241,10
0.00855,0.677,-8.886,6
0.000586,0.878,-7.572,6
0.976,0.0529,-23.766,7
0.263,0.785,-5.826,0
0.0941,0.524,-7.873,9
0.969,0.117,-10.61,9
0.000998,0.931,-2.356,10
0.636,0.849,-6.602,10
4.59e-05,0.99,-3.656,8
0.000595,0.886,-4.196,8
1.37e-05,0.921,-5.663,8
0.624,0.386,-8.609,2
0.00185,0.874,-7.09,10
0.137,0.843,-10.221,10
0.364,0.907,-10.249,4
0.0206,0.872,-6.189,10
0.000671,0.963,-5.319,10
0.000109,0.95,-11.399,8
0.158,0.769,-7.289,6
0.00195,0.933,-4.657,10
0.38,0.778,-5.23,1
0.0444,0.591,-6.127,9
0.664,0.808,-4.626,6
0.417,0.788,-4.884,10
0.00194,0.908,-6.867,2
0.541,0.372,-9.494,1
0.825,0.584,-9.297,3
0.00778,0.513,-8.884,6
0.00194,0.955,-4.179,8
0.532,0.301,-13.88,10
0.0328,0.953,-7.294,8
3.91e-05,0.966,-6.132,8
0.588,0.766,-11.58,2
0.951,0.0679,-24.253,6
0.44,0.525,-6.9,6
0.051,0.782,-7.798,10
0.00143,0.628,-5.862,9
0.00237,0.786,-7.291,10
7.03e-06,0.902,-7.353,10
0.816,0.0704,-13.44,2
0.522,0.721,-5.311,9
0.000887,0.988,-3.053,10
0.477,0.518,-11.299,5
0.176,0.77,-5.335,9
0.315,0.466,-6.769,0
0.000359,0.859,-5.263,10
0.0914,0.699,-7.772,9
0.0228,0.699,-10.193,10
0.13,0.51,-8.898,9
0.867,0.576,-8.451,10
0.321,0.46,-7.412,1
0.0578,0.444,-9.973,1
0.0144,0.53,-9.879,6
0.349,0.602,-6.98,9
0.914,0.269,-10.769,0
0.886,0.365,-14.739,6
0.0176,0.515,-6.242,10
0.000984,0.667,-6.831,8
0.102,0.858,-6.971,1
6.3e-05,0.984,-2.733,10
0.208,0.386,-11.464,6
0.967,0.0717,-21.734,7
0.272,0.583,-7.271,5
5.8e-06,0.739,-5.193,10
0.0812,0.548,-8.288,2
0.101,0.802,-5.17,2
0.0435,0.775,-9.387,1
0.00629,0.76,-6.887,1
8.49e-05,0.817,-5.912,10
0.000536,0.954,-3.027,1
1.52e-05,0.988,-3.46,10
0.0105,0.932,-5.166,1
0.000146,0.905,-2.767,10
0.0882,0.493,-13.782,2
0.0148,0.43,-12.244,5
0.103,0.795,-7.548,2
0.0418,0.852,-5.752,10
0.0136,0.828,-4.696,9
0.171,0.551,-14.141,2
0.805,0.808,-8.201,1
0.135,0.818,-8.124,10
0.536,0.402,-8.564,8
0.217,0.836,-5.365,9
0.00173,0.939,-6.289,8
0.612,0.405,-8.571,10
0.319,0.651,-7.443,10
0.03,0.547,-8.621,10
0.0895,0.595,-9.383,10
0.19,0.71,-3.015,10
0.404,0.543,-11.189,4
0.243,0.56,-7.5,9
0.661,0.503,-6.574,6
0.167,0.841,-7.014,5
0.787,0.419,-11.476,10
0.592,0.801,-6.315,5
0.963,0.234,-13.444,2
0.968,0.18,-13.392,7
0.000307,0.83,-5.298,1
0.00136,0.952,-3.247,10
0.000909,0.695,-11.77,1
0.622,0.89,-6.974,2
0.00051,0.794,-4.288,10
0.0413,0.512,-9.269,6
0.00193,0.949,-5.425,9
0.926,0.268,-11.272,1
0.932,0.0533,-16.276,0
1.59e-05,0.976,-3.902,8
0.00781,0.946,-2.855,6
0.486,0.293,-12.503,1
0.828,0.567,-7.836,6
0.00495,0.863,-6.123,8
0.0094,0.718,-6.625,1
0.988,0.121,-19.303,7
0.185,0.669,-5.287,10
0.00624,0.823,-7.866,1
0.0309,0.754,-5.696,9
0.000119,0.864,-5.59,10
0.708,0.416,-11.253,10
0.88,0.381,-13.389,6
0.00651,0.734,-5.824,10
0.128,0.623,-13.091,10
0.0579,0.394,-13.825,9
1.35e-06,0.963,-1.163,6
0.205,0.523,-8.628,5
0.303,0.833,-4.47,4
0.427,0.662,-8.021,4
0.535,0.786,-5.709,10
0.116,0.839,-7.597,10
0.000127,0.88,-8.305,1
0.141,0.798,-6.999,6
0.205,0.355,-16.852,10
0.00192,0.677,-6.165,6
0.00742,0.692,-8.192,6
0.00209,0.565,-6.395,9
0.17,0.436,-10.668,6
0.232,0.669,-9.415,2
0.0211,0.569,-14.582,10
0.269,0.672,-7.079,6
0.94,0.268,-9.376,10
0.00494,0.777,-8.24,10
0.0827,0.893,-5.151,10
1.72e-05,0.963,-2.514,8
0.859,0.222,-15.711,10
0.00131,0.945,-2.651,10
0.00979,0.862,-5.879,10
0.00277,0.947,-3.608,10
0.775,0.52,-9.569,3
0.0056,0.507,-4.963,10
0.766,0.695,-5.497,10
0.000224,0.909,-4.3,8
0.0059,0.94,-6.587,10
0.0564,0.574,-9.485,6
0.00397,0.958,-5.304,2
0.296,0.604,-11.23,1
3.42e-06,0.801,-4.116,6
0.126,0.681,-10.832,10
0.103,0.76,-12.437,6
0.00114,0.848,-5.328,10
0.00182,0.893,-6.486,2
0.0189,0.951,-4.4,10
0.598,0.552,-7.595,6
0.00134,0.993,-6.664,8
0.00191,0.994,-2.364,8
0.000236,0.861,-10.294,6
0.00258,0.984,-3.642,1
0.0304,0.543,-7.952,10
0.0271,0.712,-6.066,1
0.00436,0.873,-5.513,1
0.235,0.692,-9.478,6
3.42e-05,0.932,-4.564,10
0.221,0.725,-6.544,6
0.224,0.72,-10.376,2
0.0305,0.914,-5.4,10
0.835,0.247,-13.394,7
0.000163,0.978,-3.278,1
0.967,0.116,-12.845,9
0.475,0.481,-12.59,10
0.0972,0.942,-3.141,6
0.681,0.597,-8.071,9
0.329,0.852,-4.767,6
0.0375,0.709,-9.49,5
0.953,0.43,-12.339,3
0.528,0.691,-9.121,1
9.07e-05,0.909,-7.404,10
0.128,0.527,-10.949,6
0.000183,0.673,-8.182,10
0.000358,0.586,-12.217,1
0.0424,0.699,-9.518,10
0.0292,0.69,-5.176,10
0.577,0.349,-10.394,6
0.603,0.414,-13.661,5
0.414,0.308,-12.006,10
0.136,0.71,-7.991,10
0.000272,0.927,-3.642,10
0.0287,0.55,-10.846,9
0.165,0.529,-9.665,9
2.24e-06,0.989,-6.175,10
9.87e-05,0.942,-3.374,8
0.141,0.595,-9.338,5
0.0132,0.915,-7.839,6
0.000314,0.784,-4.906,1
0.125,0.572,-10.533,5
0.00388,0.703,-9.414,10
0.0502,0.909,-8.654,10
0.00115,0.932,-2.894,8
0.00041,0.972,-5.913,8
0.482,0.816,-8.977,8
3.95e-06,0.972,-5.193,8
0.964,0.054,-21.941,7
0.357,0.58,-6.208,2
4.03e-05,0.919,-4.581,8
0.13,0.702,-9.432,6
2.16e-05,0.826,-7.537,8
0.0211,0.764,-10.469,10
0.216,0.404,-10.178,9
0.00402,0.873,-8.622,1
0.0965,0.756,-5.994,2
0.119,0.632,-7.342,6
0.084,0.605,-9.105,2
0.0612,0.539,-7.679,10
0.976,0.157,-19.063,2
0.156,0.913,-7.222,9
0.06,0.638,-8.931,10
0.0861,0.799,-7.069,0
0.325,0.56,-7.905,10
0.0115,0.614,-6.732,5
0.0611,0.639,-5.971,6
0.549,0.845,-8.258,10
0.00111,0.801,-7.006,8
4.11e-05,0.92,-2.471,10
0.00918,0.821,-6.422,10
0.255,0.689,-5.826,6
0.000242,0.98,-4.507,8
0.629,0.781,-10.534,3
0.482,0.911,-6.282,6
0.0074,0.843,-5.733,10
0.614,0.459,-15.192,9
0.0485,0.908,-4.243,10
0.00232,0.598,-7.917,6
0.0326,0.692,-4.733,6
0.0169,0.632,-9.131,6
0.605,0.438,-5.716,4
0.0798,0.543,-9.142,10
9.87e-05,0.942,-3.374,10
8.07e-05,0.813,-4.212,10
0.00547,0.857,-5.236,6
0.00354,0.942,-6.25,10
0.0417,0.939,-3.826,2
0.0611,0.729,-9.655,10
0.527,0.611,-7.619,1
0.000195,0.8,-5.926,6
0.00173,0.825,-4.296,9
0.00123,0.951,-4.332,8
0.0112,0.607,-7.7,10
0.988,0.0428,-26.085,7
0.512,0.513,-11.12,6
0.475,0.94,-3.832,10
0.825,0.376,-10.096,2
0.0272,0.715,-7.809,8
0.893,0.209,-10.966,1
0.886,0.309,-9.022,9
0.0266,0.895,-5.419,2
0.0329,0.895,-3.795,6
0.624,0.73,-4.479,2
0.000466,0.749,-5.047,10
2.2e-05,0.8,-5.253,10
0.906,0.207,-13.043,2
0.708,0.577,-5.436,10
0.549,0.706,-11.458,0
0.367,0.762,-8.66,10
0.00083,0.697,-6.352,10
0.353,0.633,-10.748,10
0.00102,0.901,-6.724,8
0.61,0.505,-11.035,6
2.62e-05,0.907,-5.587,8
1.12e-05,0.667,-5.707,10
0.017,0.635,-7.566,6
0.0994,0.754,-5.998,9
0.67,0.438,-9.576,6
0.0161,0.759,-5.397,9
0.000128,0.697,-5.959,10
0.324,0.574,-9.087,10
2.98e-06,0.938,-5.248,8
0.881,0.468,-12.162,10
0.679,0.395,-9.291,3
0.0368,0.916,-5.861,1
0.00229,0.756,-7.04,10
0.00229,0.891,-5.101,10
0.000734,0.968,-6.191,8
1.82e-05,0.709,-6.312,1
0.031,0.92,-4.39,1
0.0627,0.479,-14.734,10
0.000397,0.948,-5.012,10
0.86,0.434,-12.755,9
0.00198,0.83,-5.351,10
0.345,0.324,-7.6,6
0.135,0.515,-7.987,1
1.73e-05,0.637,-8.777,10
0.00715,0.971,-4.978,8
0.0746,0.454,-9.339,1
0.831,0.477,-8.095,10
0.483,0.568,-10.408,10
0.0743,0.872,-9.103,10
0.0221,0.895,-6.488,10
0.00369,0.615,-14.173,6
0.763,0.325,-13.498,2
0.000679,0.86,-3.907,6
0.584,0.702,-7.064,6
0.0235,0.946,-5.756,8
0.0462,0.882,-7.039,10
0.000816,0.983,-3.152,8
0.501,0.549,-13.741,10
0.00151,0.398,-8.981,10
0.00225,0.744,-5.193,10
0.68,0.518,-6.122,2
0.189,0.675,-6.276,5
0.406,0.553,-6.627,10
0.00105,0.915,-8.52,6
0.044,0.553,-9.526,10
0.241,0.673,-7.383,6
0.246,0.961,-5.774,10
0.000267,0.902,-6.475,1
0.189,0.459,-10.433,10
0.112,0.462,-9.965,6
0.442,0.324,-13.247,2
0.00966,0.931,-5.043,6
0.588,0.645,-7.627,1
0.865,0.312,-11.104,10
4.17e-06,0.636,-9.263,10
0.422,0.77,-4.817,10
0.000652,0.947,-4.671,8
0.462,0.762,-6.47,10
0.953,0.0874,-20.571,7
0.0529,0.587,-9.655,10
0.00931,0.906,-3.435,10
0.0802,0.669,-4.95,0
0.000109,0.697,-6.257,10
0.0289,0.974,-3.668,10
0.00547,0.943,-7.726,10
0.00123,0.924,-5.387,10
7.05e-05,0.832,-5.95,10
0.424,0.447,-16.187,9
0.326,0.912,-6.52,6
0.0686,0.818,-11.535,1
0.92,0.0872,-24.547,7
0.000741,0.958,-5.33,10
0.00383,0.825,-5.79,9
0.266,0.778,-3.835,9
0.863,0.867,-8.981,3
0.00805,0.81,-4.019,10
0.315,0.55,-7.304,2
0.000316,0.764,-6.258,6
0.101,0.666,-9.732,10
0.101,0.428,-8.409,1
3.53e-05,0.961,-7.454,8
0.887,0.101,-22.313,7
0.0705,0.761,-6.598,1
6.51e-05,0.952,-3.642,8
0.468,0.459,-5.632,1
0.00016,0.824,-5.846,10
0.0199,0.455,-7.471,10
0.0042,0.606,-4.437,1
0.00061,0.88,-4.391,6
0.25,0.563,-10.437,6
0.167,0.678,-8.058,9
0.401,0.689,-13.12,3
0.0017,0.8,-6.094,10
0.013,0.761,-10.632,6
0.000519,0.978,-4.208,2
1.67e-05,0.987,-2.974,8
0.000191,0.949,-4.428,8
0.0994,0.545,-7.429,9
0.0148,0.804,-5.218,10
0.00413,0.419,-9.26,9
2.86e-06,0.994,-5.875,8
0.76,0.419,-7.859,2
0.000423,0.741,-3.711,10
0.848,0.303,-11.763,2
0.0125,0.678,-8.776,1
0.000156,0.959,-5.181,8
0.0165,0.765,-5.773,10
0.803,0.413,-11.152,2
0.00449,0.577,-5.868,10
0.0921,0.633,-6.402,2
0.382,0.323,-12.442,6
0.348,0.54,-6.071,6
0.131,0.753,-5.356,9
0.968,0.103,-19.888,7
0.00347,0.533,-12.869,6
1.05e-05,0.988,-5.357,8
0.678,0.337,-10.09,6
0.642,0.49,-11.249,2
0.732,0.369,-10.804,2
0.694,0.363,-10.736,10
0.306,0.517,-7.308,5
0.00046,0.992,-2.633,8
0.0974,0.729,-10.022,10
0.654,0.438,-8.479,6
5.29e-05,0.864,-7.92,8
0.0447,0.9,-6.267,1
0.0618,0.676,-4.902,5
0.0977,0.651,-4.03,10
0.000111,0.811,-11.903,6
0.136,0.941,-6.912,10
0.577,0.902,-3.88,2
0.525,0.413,-11.455,1
0.299,0.418,-7.787,10
5.06e-06,0.934,-8.391,8
0.00105,0.372,-12.37,6
0.00226,0.948,-4.236,10
1.89e-05,0.696,-6.269,8
0.399,0.817,-6.397,9
0.102,0.662,-8.373,8
0.00389,0.483,-8.194,8
0.0827,0.842,-4.937,0
0.00118,0.922,-5.166,10
0.298,0.69,-7.212,10
0.00587,0.717,-12.307,10
0.143,0.724,-8.992,4
0.374,0.484,-6.875,2
0.00642,0.967,-3.717,10
0.00037,0.896,-4.633,6
0.000189,0.99,-2.901,8
0.289,0.757,-6.813,2
0.0134,0.795,-5.909,10
0.581,0.496,-10.528,6
0.375,0.449,-14.561,10
0.029,0.554,-7.39,1
0.611,0.791,-6.825,9
0.768,0.641,-5.447,3
0.929,0.214,-12.774,6
0.795,0.32,-9.224,2
0.000173,0.948,-2.924,8
0.103,0.625,-10.427,10
0.0383,0.923,-3.865,10
0.2,0.676,-9.949,5
0.154,0.341,-12.743,7
0.767,0.67,-11.053,9
0.000237,0.982,-3.026,8
0.0309,0.614,-6.976,1
0.0781,0.439,-5.238,9
0.00127,0.89,-3.709,9
0.257,0.76,-8.662,10
1.02e-05,0.968,-5.682,10
2.05e-05,0.994,-2.236,10
0.00394,0.679,-3.68,10
0.000147,0.946,-4.054,8
0.978,0.102,-16.807,0
0.987,0.0348,-27.214,7
0.4,0.904,-8.979,5
0.0664,0.806,-4.402,6
0.0388,0.563,-8.404,8
0.0742,0.933,-6.874,10
0.604,0.558,-8.184,0
0.0514,0.815,-9.946,10
0.972,0.155,-15.675,7
0.196,0.583,-5.277,1
0.000385,0.856,-3.081,10
0.413,0.756,-11.317,10
0.66,0.368,-20.157,6
0.071,0.525,-7.62,1
0.000151,0.911,-6.89,8
0.00881,0.851,-3.47,6
0.0011,0.6,-6.174,6
0.00421,0.848,-7.714,10
0.000347,0.828,-6.575,2
0.259,0.969,-11.471,9
3.78e-05,0.737,-5.319,10
0.0191,0.66,-13.289,10
0.000255,0.817,-5.876,9
0.942,0.0305,-25.163,7
0.915,0.121,-18.337,7
0.00518,0.79,-6.104,8
6.23e-05,0.812,-5.633,10
0.966,0.322,-12.394,2
0.509,0.41,-9.331,2
1.16e-05,0.845,-6.424,8
0.0377,0.886,-5.356,4
0.00164,0.925,-2.766,6
0.0249,0.838,-3.914,9
4.08e-05,0.818,-7.945,8
0.00161,0.897,-3.835,2
0.016,1.0,-4.92,8
0.0018,0.83,-7.759,10
0.974,0.0276,-26.725,7
0.881,0.476,-9.192,6
0.389,0.787,-6.272,6
0.000187,0.903,-4.46,10
0.279,0.595,-7.926,10
0.00902,0.79,-8.165,10
0.0205,0.733,-10.495,1
0.0045,0.763,-8.158,10
0.00879,0.805,-5.246,10
0.0532,0.836,-10.636,8
0.00125,0.938,-5.487,10
0.0407,0.808,-6.324,2
0.0814,0.678,-6.908,6
0.6,0.393,-10.88,5
0.00834,0.732,-7.594,10
0.00381,0.765,-4.025,10
0.00746,0.702,-9.686,10
0.11,0.479,-16.422,10
4.72e-05,0.947,-3.141,1
0.000356,0.924,-3.433,10
0.341,0.388,-6.686,2
0.229,0.507,-6.991,2
0.0685,0.838,-5.497,2
0.000177,0.961,-3.382,6
0.00982,0.916,-5.443,10
0.924,0.191,-18.669,2
3.23e-05,0.952,-4.946,8
0.0278,0.6,-10.615,6
0.00519,0.859,-4.635,8
0.181,0.322,-13.348,4
0.309,0.358,-8.545,9
4.84e-05,0.899,-4.066,10
8.2e-06,0.801,-3.641,6
0.00341,0.904,-4.168,10
0.00169,0.91,-4.176,10
0.117,0.786,-9.329,6
0.869,0.0689,-21.391,7
1.74e-05,0.965,-5.701,8
0.00374,0.948,-8.503,8
0.245,0.562,-5.99,9
0.0018,0.762,-7.452,10
0.309,0.905,-7.059,10
0.000209,0.984,-2.448,8
0.626,0.496,-6.606,10
0.146,0.726,-8.51,10
0.0321,0.823,-6.757,6
0.914,0.26,-10.734,10
0.0405,0.524,-10.965,8
0.00392,0.81,-4.065,9
0.629,0.302,-9.214,9
0.125,0.639,-6.07,10
0.000151,0.727,-5.617,5
0.853,0.299,-6.649,0
0.0225,0.8,-6.086,6
0.59,0.9,-3.171,2
0.00191,0.955,-2.774,8
0.842,0.391,-10.797,10
0.0436,0.396,-14.602,6
0.000138,0.932,-9.138,8
0.183,0.41,-9.376,2
0.199,0.762,-6.623,5
0.188,0.412,-12.75,10
0.543,0.404,-18.53,10
0.0702,0.872,-6.337,10
0.000607,0.745,-5.297,9
0.0198,0.679,-7.772,0
0.349,0.371,-10.542,6
0.964,0.0556,-23.917,7
0.000116,0.938,-3.116,10
9.2e-05,0.886,-3.991,10
0.0175,0.763,-5.237,9
8.36e-06,0.987,-3.849,8
0.0905,0.63,-9.147,6
0.0604,0.87,-3.812,9
0.582,0.522,-8.699,2
0.00274,0.719,-7.193,1
0.0017,0.512,-4.162,10
0.521,0.395,-5.839,2
0.908,0.258,-12.613,9
0.56,0.463,-10.572,9
0.973,0.0841,-20.033,7
0.000189,0.949,-2.215,8
0.00107,0.849,-8.967,9
0.627,0.481,-8.501,2
0.0971,0.743,-6.442,2
0.957,0.0398,-26.035,7
0.00125,0.989,-4.131,10
0.137,0.652,-8.896,6
0.981,0.172,-15.305,7
0.0609,0.397,-10.648,6
0.00878,0.751,-6.233,4
0.0582,0.657,-11.966,4
8.06e-06,0.855,-4.336,10
0.298,0.609,-9.684,10
0.00158,0.9,-7.393,8
0.479,0.405,-10.356,1
0.767,0.514,-8.741,10
0.0801,0.853,-7.761,10
0.31,0.833,-10.018,10
0.994,0.0442,-19.376,7
0.0349,0.737,-9.296,10
0.000182,0.963,-4.878,8
0.00486,0.961,-7.338,6
0.0133,0.752,-8.134,10
0.000231,0.743,-7.112,10
0.00584,0.664,-8.116,2
1.48e-05,0.833,-7.53,10
0.000975,0.916,-6.788,6
0.0243,0.715,-8.954,1
0.601,0.696,-4.572,10
0.441,0.466,-8.879,2
0.112,0.6,-14.004,5
0.0471,0.78,-4.946,10
5.21e-06,0.87,-6.416,8
0.671,0.709,-5.687,2
0.00018,0.948,-4.724,1
0.000116,0.889,-4.53,1
0.00244,0.901,-5.373,1
0.272,0.422,-9.385,2
0.000378,0.929,-5.087,8
0.0056,0.943,-4.549,10
0.0885,0.883,-5.926,10
4.07e-06,0.97,-7.014,1
0.000337,0.865,-5.694,9
1.7e-05,0.937,-5.06,8
0.448,0.601,-7.742,6
0.00607,0.548,-8.378,10
0.00155,0.782,-4.801,10
0.0791,0.849,-4.462,9
0.858,0.771,-11.088,10
0.182,0.65,-6.124,2
0.000346,0.941,-5.194,6
0.31,0.611,-8.233,5
0.192,0.433,-13.21,10
0.000542,0.607,-8.302,10
0.0385,0.804,-8.4,2
0.535,0.289,-9.658,1
0.811,0.35,-10.564,6
0.000943,0.95,-2.218,1
0.0738,0.696,-5.289,6
0.8,0.768,-8.698,10
1.47e-05,0.928,-2.557,8
0.657,0.51,-13.398,8
0.00818,0.582,-7.414,10
0.000244,0.887,-7.637,8
0.141,0.68,-6.596,9
0.889,0.353,-11.15,0
0.45,0.635,-7.697,5
0.0135,0.774,-9.424,10
0.499,0.402,-14.454,0
0.868,0.195,-13.465,0
0.000439,0.887,-6.371,8
0.00283,0.885,-5.917,6
0.0868,0.78,-4.858,9
0.922,0.22,-13.371,1
0.00876,0.889,-6.689,5
0.81,0.738,-8.571,2
0.366,0.617,-7.179,2
0.00966,0.902,-4.698,6
0.837,0.323,-8.043,9
0.452,0.809,-5.678,5
0.431,0.636,-8.862,6
0.434,0.417,-11.587,10
0.456,0.875,-4.45,1
0.952,0.527,-8.599,10
0.048,0.58,-7.637,1
3.37e-05,0.853,-4.733,8
0.109,0.803,-6.484,10
0.00872,0.58,-9.7,10
0.000793,0.884,-5.423,10
0.942,0.129,-19.854,0
0.251,0.727,-12.032,9
1.68e-06,0.983,-4.597,8
0.00777,0.878,-5.731,2
0.642,0.296,-7.851,2
0.0744,0.483,-6.491,9
0.00131,0.954,-7.325,10
0.925,0.133,-22.312,7
0.00145,0.901,-7.211,10
0.0848,0.471,-6.455,10
0.231,0.675,-10.567,6
0.0017,0.81,-8.098,1
0.000626,0.936,-4.281,10
0.789,0.354,-9.855,9
0.706,0.982,-1.742,10
0.122,0.751,-10.91,10
0.0443,0.862,-6.869,2
0.968,0.262,-13.313,6
0.0617,0.569,-8.334,1
0.747,0.592,-14.041,2
0.587,0.514,-12.61,10
0.857,0.371,-13.817,8
0.981,0.197,-12.494,9
0.893,0.222,-20.901,6
0.394,0.609,-5.658,9
4.6e-05,0.89,-7.763,8
0.313,0.539,-6.918,1
2.31e-05,0.935,-3.063,8
0.396,0.593,-7.376,10
0.0001,0.906,-6.13,8
0.0324,0.722,-6.421,10
0.00172,0.837,-3.526,6
0.194,0.674,-7.83,10
0.77,0.47,-6.604,9
0.0144,0.817,-5.124,2
4.08e-05,0.842,-12.169,10
0.000128,0.936,-4.913,1
0.00277,0.743,-8.565,10
0.00249,0.64,-9.937,10
0.0856,0.813,-6.284,9
0.0158,0.985,-4.335,8
4.72e-05,0.947,-3.141,10
0.87,0.0984,-18.198,0
0.0213,0.696,-5.18,5
3.16e-05,0.948,-3.91,10
0.0356,0.722,-5.134,6
0.0115,0.423,-8.343,6
0.34,0.661,-13.39,9
0.386,0.354,-7.814,1
0.0394,0.662,-6.419,9
0.712,0.535,-8.816,0
0.561,0.393,-7.874,10
0.17,0.523,-10.667,10
0.00706,0.475,-11.842,1
0.0393,0.702,-10.612,10
2.27e-06,0.962,-2.378,8
0.00277,0.742,-4.691,1
0.685,0.428,-7.93,6
0.145,0.42,-12.871,8
8.15e-05,0.813,-8.547,10
0.000823,0.683,-7.297,6
0.000291,0.982,-7.919,10
0.204,0.747,-4.413,1
0.842,0.268,-11.422,10
0.000277,0.907,-9.67,10
0.977,0.0368,-23.202,7
0.000187,0.932,-5.482,10
5.31e-05,0.919,-5.467,8
